claim_id,location,claim_type,value_paper,digits,units,comparison,needs_block,claim
corrigendum_figure_2_alpha,Corrigendum Figure 2 notes (p. 308),definitional,0.05,2,NA,==,FALSE,significantly different from their pre-COVID benchmark at p < 0.05
corrigendum_archive_updated,Corrigendum (p. 309),descriptive,NA,0,NA,==,TRUE,The replication archive has been updated so that the code used to generate Figures 2-3 now produces the correct versions shown here in Figures 1-2
float_table_1,Float inventory,structural,0,0,NA,==,FALSE,"Table 1 lists twelve studies with their design, the weeks they were replicated in and a success verdict. It prints no estimates"
float_table_2,Float inventory,structural,36,0,NA,==,FALSE,Table 2 prints eighteen pass rates and eighteen standard errors
float_figure_1,Float inventory,structural,0,0,NA,==,FALSE,Figure 1 prints no numbers on its face; its note carries the two annual totals
float_figure_2,Float inventory,structural,0,0,NA,==,FALSE,Figure 2 prints no numbers on its face; its note carries the significance count
float_figure_3,Float inventory,structural,0,0,NA,==,FALSE,Figure 3 prints no numbers on its face; its note carries the significance count
float_figure_4,Float inventory,structural,0,0,NA,==,FALSE,Figure 4 prints no numbers on its face
float_figure_5,Float inventory,structural,0,0,NA,==,FALSE,Figure 5 prints no numbers on its face; the ten estimates it plots are stated in the prose on p. 11
float_appendix_table_1,Float inventory,structural,42,0,NA,==,FALSE,"Appendix Table 1 prints six rows of a replication summary, an original estimate, a difference, each with a standard error, and a relative effect size"
float_appendix_table_2,Float inventory,structural,44,0,NA,==,FALSE,"Appendix Table 2 prints four rows of twelve numbers each, less the four relative sizes printed as a dash"
float_appendix_table_3,Float inventory,structural,24,0,NA,==,FALSE,Appendix Table 3 prints two rows of twelve numbers each
float_figure_a1,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.1 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a2,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.2 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a3,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.3 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a4,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.4 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a5,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.5 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a6,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.6 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a7,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.7 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a8,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.8 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a9,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.9 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a10,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.10 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a11,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.11 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a12,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.12 plots estimates with confidence intervals and prints no numbers on its face
float_figure_a13,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure A.13 plots estimates with confidence intervals and prints no numbers on its face
float_figure_b1,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.1 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b2,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.2 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b3,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.3 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b4,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.4 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b5,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.5 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b6,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.6 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b7,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.7 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_b8,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure B.8 plots covariate proportions with confidence intervals and prints no numbers on its face
float_figure_c1,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.1 is a screenshot of survey content and states no estimated quantity
float_figure_c2,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.2 is a screenshot of survey content and states no estimated quantity
float_figure_c3,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.3 is a screenshot of survey content and states no estimated quantity
float_figure_c4,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.4 is a screenshot of survey content and states no estimated quantity
float_figure_c5,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.5 is a screenshot of survey content and states no estimated quantity
float_figure_c6,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.6 is a screenshot of survey content and states no estimated quantity
float_figure_c7,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.7 is a screenshot of survey content and states no estimated quantity
float_figure_c8,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.8 is a screenshot of survey content and states no estimated quantity
float_figure_c9,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.9 is a screenshot of survey content and states no estimated quantity
float_figure_c10,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.10 is a screenshot of survey content and states no estimated quantity
float_figure_c11,Float inventory,structural,0,0,NA,==,FALSE,Appendix Figure C.11 is a screenshot of survey content and states no estimated quantity
float_corrigendum_figure_1,Float inventory,structural,0,0,NA,==,FALSE,Corrigendum Figure 1 reprints the article's Figure 2 in two panels and prints no numbers on its face
float_corrigendum_figure_2,Float inventory,structural,0,0,NA,==,FALSE,Corrigendum Figure 2 reprints the article's Figure 3 in two panels and prints no numbers on its face
plotted_figure_2,Float inventory,structural,28,0,NA,==,TRUE,"Figure 2 plots 28 points, one per non-conjoint study-outcome pair, each with a horizontal and a vertical interval"
plotted_figure_3,Float inventory,structural,41,0,NA,==,TRUE,"Figure 3 plots 41 points, one per conjoint attribute level, each with a horizontal and a vertical interval"
plotted_figure_5,Float inventory,structural,10,0,NA,==,TRUE,"Figure 5 plots ten estimates with intervals, on the ten labelled rows below its two headings"
plotted_figure_a1,Float inventory,structural,4,0,NA,==,TRUE,"Figure A.1 plots four estimates, on the rows labelled Hyman and Sheatsley (1950), Schuman and Presser (1980), Schuman et al. (1983) and Week 3"
plotted_figure_a2,Float inventory,structural,4,0,NA,==,TRUE,"Figure A.2 plots four estimates, on the rows labelled Tversky and Kahneman (1981), Many Labs (2018), Direct replication and COVID-specific"
plotted_figure_a3,Float inventory,structural,10,0,NA,==,TRUE,"Figure A.3 plots ten estimates, on ten labelled rows"
plotted_figure_a4,Float inventory,structural,34,0,NA,==,TRUE,"Figure A.4 plots 34 estimates across three panels: fourteen computer-assisted web interviews, nine computer-assisted personal interviews and eleven paper and pencil interviews"
plotted_figure_a5,Float inventory,structural,24,0,NA,==,TRUE,"Figure A.5 plots 24 estimates: two partisan panels, three risk-averse labels and four studies"
plotted_figure_a6,Float inventory,structural,2,0,NA,==,TRUE,"Figure A.6 plots two estimates, on the rows labelled Gilens (2001) and Week 3"
plotted_figure_a7,Float inventory,structural,4,0,NA,==,TRUE,"Figure A.7 plots four estimates, on four labelled rows"
plotted_figure_a8,Float inventory,structural,20,0,NA,==,TRUE,"Figure A.8 plots 20 estimates: two outcome panels, five surveys and the 90/70 and 90/45 contrasts"
plotted_figure_a9,Float inventory,structural,10,0,NA,==,TRUE,Figure A.9 plots ten estimates: two outcome panels and five surveys
plotted_figure_a10,Float inventory,structural,82,0,NA,==,TRUE,"Figure A.10 plots 82 estimates, the original study and the replication for each of 41 attribute levels"
plotted_figure_a11,Float inventory,structural,12,0,NA,==,TRUE,"Figure A.11 plots twelve estimates, the original study and the replication for each of six stories"
plotted_figure_a12,Float inventory,structural,10,0,NA,==,TRUE,"Figure A.12 plots ten estimates: two manipulation checks and three outcome scales, each for the original study and the replication"
plotted_figure_a13,Float inventory,structural,8,0,NA,==,TRUE,Figure A.13 plots eight estimates: two outcome panels and four samples
